filename,label,speed,overall_vib_rms,log_vib_ratio,overall_shock_rms,log_shock_ratio,overall_vib_kurtosis,log_kurtosis_ratio,overall_vib_crest,log_crest_ratio
Train25.csv,Normal,1.0,0.06842953567401024,0.24638387446461302,1.5374258450761715,-0.07111340717561669,2.3033490493862203,-4.111476392750654,5.830555647302704,-0.09223319463735462
Train26.csv,Side II,0.5043,0.9715586059279525,-0.10926377202979114,1.6143978610388565,-0.08582653744487352,4.179352664280354,0.3193821518143045,8.028774564693165,-0.056741407332015645
Train27.csv,Normal,1.0,0.068653619814955,0.2502698818881033,1.5254955709192073,-0.06308763359537674,2.503625626686997,-2.9333883035722623,5.203445612196001,-0.4261605483517676
Train28.csv,Normal,0.5088,0.6235981065561016,-0.15132265705420866,1.5350807977422427,-0.16077360713047517,10.803901420559704,-0.7673631069822119,14.578784522049489,-0.240853218935273
Train29.csv,Normal,0.5028,0.2913741690248568,-0.036751754404379104,1.3747146958001923,-0.07524997798368592,7.910828474974762,0.4118331251502347,12.140367220086535,0.4915737594826359
Train30.csv,Side II,0.5073,0.5002096249165969,-0.48439862998832034,1.501569002221667,-0.06483591128177064,23.906239347586364,-0.3811225429676961,14.009765871391416,0.07453791040711788
Train31.csv,Normal,0.5056,0.4817673112892082,-0.04583990257493767,1.4447045881802174,-0.09702030749127799,14.523530880120209,-0.2539329021163078,15.283530010598966,-0.264054575147927
Train32.csv,Normal,0.5025,0.24200436230933184,0.10670305145172614,1.4687985314597438,-0.1189230267708776,5.928918883361648,-0.13074244756963532,10.966820886353108,-0.24581585391444405
Train33.csv,Normal,0.5085,0.3632558392591018,-0.12379826116736498,1.5776598723403523,-0.09528916673574148,8.347788233004444,-1.2142482657107159,12.765454861879238,-0.4886910163751259
Train34.csv,Normal,0.503,0.2971047193496404,-0.0038124029544108697,1.5806634006395814,-0.08003971211034346,10.702270630362616,0.8439525618220025,13.701853020003156,-0.04117269296239832
Train35.csv,Normal,0.5031,0.3148731093070479,-0.1309276441352008,1.3869246966355355,-0.07768715683381563,7.878333615455298,-0.4636360871092401,12.324895468396608,-0.29926221075572523
Train36.csv,Normal,0.5026,0.23590763584822944,0.08835983574071143,1.4322778007168169,-0.06633006340918808,4.445406690040118,-0.4451062321105512,9.426419108163717,0.08191338253706844
Train37.csv,Normal,0.5071,0.3360914386371567,0.30594415007291603,1.4629882141662187,-0.077117909054224,8.806360687027436,1.0529151048843803,12.616810285212285,0.19505895422055622
Train38.csv,Normal,1.0,0.06747425998571568,0.2729177358399386,1.3242955176947873,-0.06396192262835101,2.472377722442226,-2.563128663704081,6.3163142699796735,-0.3907007714963221
Train39.csv,Normal,0.5034,0.13900795952265244,0.02798838139523847,1.487291502466948,-0.07156766066697524,1.4382655635709836,-0.17382238215562001,7.619307704853879,0.3918654641650257
Train40.csv,Normal,0.5053,0.3458885622051596,0.34509323415384735,1.5283561084506148,-0.06807384958210964,12.791047682449735,1.8090589637346062,12.438568632991563,0.11806886327517127
Train41.csv,Normal,0.5081,0.4890002912059666,0.22503776716371793,1.529418414096397,-0.08582488296289435,59.27280747924061,1.7637244939073746,27.472800972287327,0.33510373707225577
Train42.csv,Normal,0.5039,0.2517312670899505,0.07622162470273201,1.5092245542232545,-0.07695000834005768,43.74396926092015,-1.4533797968045616,16.603372109181386,-0.5323461127556658
Train43.csv,Side II,0.5082,0.7045221128915464,-0.014413211669609191,1.5184129727407663,-0.17098468953851048,13.165756660502566,0.06113095132217211,12.086940260447342,0.23626560722019924
Train44.csv,Normal,0.5084,0.49403535642889995,0.0005389941664718979,1.4910745597397494,-0.04944759062662625,27.007675364528446,-0.11371632815150368,15.888092765291386,-0.15011741238851212
Train45.csv,Normal,0.5089,0.4491245470091948,-0.06555778639476041,1.572034624073525,-0.0800837868348992,25.659841524466376,-0.25352686930198554,17.57825560589631,-0.02414683219051284
Train46.csv,Normal,0.5067,0.5060710111891591,0.002140645080847124,1.4907496969650627,-0.0861412177232831,22.31728467527977,-0.12398935499971973,15.896626224697108,-0.09020966362861249
Train47.csv,Normal,0.5104,0.7262741897448526,0.008385848984851467,1.6392210022266818,-0.16682257779838894,4.278029977008584,-0.5797495832556533,12.845800361417098,-0.4958776611848186
Train48.csv,Normal,0.9117,0.1481895793701112,-0.42772500641123695,1.4281106197601638,-0.07742493067288977,16.574261705397426,-1.959174511945052,8.394960075541272,-0.33739567377379764
Train49.csv,Normal,1.0,0.06829787203160678,0.24648173759139447,1.5341264604714373,-0.07867790594000927,2.281113068633494,-4.445004476463895,6.010452162604873,-0.30710635940782943
Train50.csv,Normal,0.5024,0.08483143577331945,0.11577570151127695,1.4472890494731305,-0.1122413817321364,3.268133276327067,-0.9582380796436273,8.977847823490613,0.06068073583027955
Train51.csv,Normal,0.5027,0.0706609549338198,0.22757849146434342,1.5206253815165107,-0.0980569480090651,2.19952831415376,-2.935154033047816,5.7552208038535575,-0.16695386964790862
Train52.csv,Normal,0.5015,0.1818688658699349,0.02315398304154873,1.4560344370954517,-0.07302263055886854,5.019592866291593,-0.170806072282884,10.291712667431803,-0.3798289269802812
Train53.csv,Side II,0.5104,0.7537044655735656,-0.3273834036227532,1.6858726214952031,-0.10966098735113725,8.551022119318144,0.610192918847795,12.774798963581931,0.6861733731607876
Train54.csv,Normal,0.5052,0.3676029489951256,-0.1027448504569714,1.4417013882885112,-0.0790429177110189,34.45341450495573,0.08852198484471781,24.02530893753443,0.298352243962576
Train55.csv,Normal,1.0,0.06832259419595813,0.24016020292394466,1.5009714727111563,-0.0863313523241511,1.965359465021164,-4.236519729555307,4.973715311082488,-0.20379255875306995
Train56.csv,Normal,0.5091,0.3343200862977054,0.07479927394088853,1.3820523182959779,-0.09935331565057501,10.474941882659136,-0.31297422172433687,15.303271072058317,-0.2720793146651791
Train57.csv,Normal,0.5041,0.28153799209331076,-0.04575944408216243,1.4854589467441142,-0.07993961134943098,27.38159212398431,1.8965773648760316,18.17553842852502,0.6923866090072147
Train58.csv,Normal,0.5037,0.271697411198459,-0.2668926750531962,1.4918312484626448,-0.09904027922092684,30.256192898468484,-0.8949833114607497,16.891104918152042,0.23986400266527685
Train59.csv,Normal,0.5044,0.2618606919270074,0.10191339251898453,1.454196805568465,-0.0603278198117643,35.75074395355581,0.2000149182197972,18.48517001830732,-0.1525571253377394
Train60.csv,Normal,0.5036,0.4113973852194811,-0.47785136624282953,1.5128060210573684,-0.11689812616197758,37.29066715279248,-1.0076523457304625,18.1741918591108,-0.3660926620459427
Train61.csv,Normal,0.5046,0.24321423232760714,-0.07858549161114016,1.4030452597138452,-0.03531825503217089,109.86571002956012,-0.6629037115447248,28.442718878134237,-0.027333527272597285
Train62.csv,Side I,0.5073,0.5589315905131822,0.20126502902313914,1.5112999377822254,-0.1064819212643621,29.57449530234974,0.49173528874208944,18.246229190839482,-0.19038878887900032
Train63.csv,Normal,0.5061,0.3139527687573527,0.15971422308582728,1.4102740017192215,-0.14504569671099068,11.030110484679884,1.2665085661160722,12.735848207993602,0.5043806348796162
Train64.csv,Normal,0.5024,0.09531915912847397,0.09959179301307537,1.437171287742132,-0.10173318058200873,14.39835999153741,1.3754680773453785,15.356074789400779,0.7321415508330166
Train65.csv,Normal,0.5065,0.35201188372581493,-0.05381538101573169,1.5431060871454438,-0.09595186324298781,29.94550655601869,-0.6131725918916846,21.373723239177288,-0.26079957379563723
Train66.csv,Normal,0.4998,0.43206720473700144,-0.34538242545837256,1.5690793647125572,-0.10662875588361934,37.97734461418624,-2.0201139001134187,19.17810763993837,-0.6738448339551716
Train67.csv,Normal,0.5036,0.2675742463816312,0.02606866947135879,1.5349260950184112,-0.07165462901337881,35.952197050081466,0.7980434525320336,15.70627091686406,0.3253292173665298
Train68.csv,Normal,0.5054,0.5144832334586081,0.07151618629404138,1.5800740430865958,-0.03494617350327474,14.352876712201692,-0.09702771611736402,15.60332212010355,0.03191940095420041
Train69.csv,Normal,0.849,0.06803789699234192,0.2503272435255174,1.3629825498891375,-0.11167586727143711,2.429323930353947,-2.565468108710538,5.307668628860914,-0.319320115012469
Train70.csv,Normal,0.5025,0.2384175339591339,0.10265520717803284,1.3816052398566714,-0.040171817867469164,36.26568583549396,1.2249355355200198,20.645317548911713,0.12326998709805356
Train71.csv,Normal,0.5018,0.2943528408368175,-0.10898461333633441,1.6356272671455427,-0.05702290996993574,12.903921968663433,-0.7134020115659823,17.477480525900575,-0.35758324234444483
Train72.csv,Side II,0.5094,0.843072340549712,-0.2503981331076484,1.804056812184192,-0.34934370063000364,4.096680596349148,0.19799767101330526,8.64515871509867,0.2589088227755571
Train73.csv,Normal,0.5045,0.2827333373391001,-0.21350399731133626,1.3557556379613558,-0.08560275432236986,27.466050653661966,-1.5103317931472788,14.486141963999174,-0.2809085968133242
Train74.csv,Normal,0.5076,0.5716260644367351,-0.052578595399132524,1.6015429789019127,-0.08046953490770321,60.15406786714864,0.24523937129134,25.021068164523626,0.10900381762327548
Train75.csv,Normal,1.0,0.06874126171322566,0.2416801400489649,1.5460345042545414,-0.0979904946325701,2.622683528347064,-2.4823038810082614,6.1188792141263555,0.02068412441852609
Train76.csv,Normal,0.5045,0.29643781046516193,-0.17116816917222524,1.5603798393621569,-0.08637703800335357,13.305044834016053,-0.5021715788249228,15.530217445220226,-0.11574437650052724
Train77.csv,Normal,0.5014,0.13664283778375685,0.10818727656980986,1.4359798733433906,-0.10072993522918486,25.81837542352203,-0.24297566854903743,21.46453953709412,-0.04149590207113778
Train78.csv,Normal,1.0,0.06737357202126083,0.2596663047107912,1.3909910105633942,-0.05685490979853819,2.06248023632416,0.0,4.951112922975438,-0.18555833255706938
Train79.csv,Normal,0.5033,0.2877303736998035,0.14359471749058256,1.3168069165412466,-0.07321414284088426,29.91050574423342,1.0061046365238704,14.702532854813843,0.19779153393305943
Train80.csv,Normal,0.5048,0.1752184277445423,0.023080612891091947,1.4147598970273687,-0.057880954151839484,2.8487173345022367,0.6723931563086415,13.658924352800158,0.39512352099450204
Train81.csv,Normal,0.5023,0.2511849575401306,0.07945039326424205,1.51134607600076,-0.11695887091312974,32.11603705869949,0.6921623286062701,21.803215662635743,0.20887913793466317
Train82.csv,Normal,0.509,0.3965337747174118,-0.1456035828923101,1.4171326642152713,-0.10348713519439838,18.262484358065386,-1.530688001117509,16.59791781715145,-0.6233897227051564
Train83.csv,Side I,0.508,0.49346012371640047,0.29134489690813514,1.550557758629072,-0.047361841098190284,28.52425862809215,0.8771140199932039,17.466020524278733,0.4059345209367206
Train84.csv,Normal,0.5064,0.3486991293797806,-0.0019189472774143693,1.4926246630077746,-0.08362181342318412,15.429643828882226,-0.20492793235591492,14.282506695240546,-0.07164361989960233
Train85.csv,Normal,0.5033,0.32534932108267034,-0.01633131337212663,1.520449888823027,-0.08109839611260918,6.906526041353706,0.3417565385574439,12.993122730406347,0.21349937828307577
Train86.csv,Normal,1.0,0.06851668728230301,0.24241904672608566,1.5303591762356294,-0.08686445473806201,2.2127584042132926,0.0,6.718838466692979,-0.5461014605243077
Train87.csv,Normal,0.5018,0.08825356365128761,0.21072349121180914,1.5409284068438436,-0.08608394601459785,3.683761011343886,0.8904895857436964,9.537443255259234,0.7351260429038904
Train88.csv,Normal,0.5036,0.2512305871870716,0.1740502284124449,1.419191247277738,-0.04739281852829743,50.146929807560454,1.5890185500959337,21.11792024610643,0.5360178296358377
Train89.csv,Normal,0.5112,0.8308063424758227,0.030471105097559476,1.590171657230266,-0.09668809307681626,2.9260929541674363,0.17105937729305867,11.825446485379146,0.2731417894264159
Train90.csv,Normal,1.0,0.0678226361906013,0.2510618720781341,1.4156611247073454,-0.05819034552028883,2.3957706882175067,-2.1988987812048975,4.993735436823495,-0.1418625801131421
Train91.csv,Normal,0.5026,0.24416520575939815,0.10711904522294013,1.4966799198844365,-0.0916517372135806,4.573399397325883,-0.11005826992164451,9.625760629426015,0.0904119302345432
Train92.csv,Normal,1.0,0.06803545446079765,0.2555167665361721,1.3958102226542177,-0.11435865919432972,2.4027337212296347,-2.1083832770934823,6.133946984320824,-0.5608984160873539
Train93.csv,Side II,0.5089,0.7120803286998079,-0.3715415283952289,1.6879489761238329,-0.07464163294099369,8.837486429863159,-0.12234475226776864,11.233469283699504,0.07130323716803552
Train94.csv,Normal,0.504,0.28917119026494875,-0.13005035559708175,1.4884179823939525,-0.08126851273814484,13.985108435462422,-1.3322221278942945,15.703989111756066,-0.6412146042268156
Train95.csv,Normal,0.5046,0.3107580288904186,-0.11609069728104318,1.4087801826623714,-0.04386952777319372,5.3120016804011145,-0.6080189795076089,9.597853018287367,-0.30800323066061447
Train96.csv,Normal,0.5054,0.31042052007205645,0.03383058626773241,1.458511951508187,-0.07577256654205035,29.903608809429464,1.452469428156713,19.75191365383218,0.5339707862541296
Train97.csv,Normal,0.5086,0.5014684015570678,0.08329491000886748,1.5791017308238935,-0.07579055241920869,15.29350711294565,-0.5079384935821051,15.546819906574392,-0.1634635067742804
Train98.csv,Normal,0.5039,0.2667651914907489,-0.18645231926108397,1.442531687675281,-0.07781472569387435,13.528216664532616,-0.7570461828254308,15.715675163224446,-0.5496199060158954
Train99.csv,Normal,0.5033,0.26515805854484265,-0.0520365823221995,1.443411460662032,-0.07367554112190074,27.017085391029806,-0.1061266689550248,18.385053493699388,0.16508027261468652
Train100.csv,Side I,0.5075,0.6266352836088598,0.08793164991158813,1.5718483736336948,-0.03535923406055867,13.511559940316504,-0.14623099344322052,12.121613985365423,-0.12822719008959726
Train101.csv,Normal,0.5041,0.21398721187469405,0.029185630652202237,1.4433980530897164,-0.08925257457649478,38.991325176887855,-0.6982018540528693,19.36358984385474,-0.38442585411527436
Train102.csv,Normal,0.5044,0.2363303263374525,0.03314651206107852,1.5135997426188206,-0.08337280602368174,3.6850634538688087,-0.7444629083752743,13.102473256499698,-0.31967584663305115
Train103.csv,Side II,0.5117,0.7282223895264877,-0.08245168685518568,1.6091123138920391,-0.2493229108011147,6.5817965677963,0.2424573225461095,10.803209918514504,0.03585940905311892
Train104.csv,Side II,0.5052,0.8483043366332561,-0.27782216357877765,1.5630435601409145,-0.13918093408732524,8.984691905986951,0.8412744049151203,12.43467370590422,0.44527680903239875
Train105.csv,Normal,0.5717,0.15938268924280885,0.014480231599179926,1.5372962455924764,-0.09868418460796538,4.953876700501041,0.07606285041117591,8.223537708212362,0.3331653056201582
Train106.csv,Side I,0.5072,0.6326440655432817,-0.0058661009146437106,1.6350669908505364,-0.08697846073106837,15.018147796331286,-0.09543437881863726,12.819461403070967,-0.1192026177911453
Train107.csv,Normal,0.5057,0.4751018730254679,0.0610344506630819,1.4715062031523511,-0.10184512082992467,42.16645383324823,0.20964688749518232,21.560107203163465,0.14660491411516244
Train108.csv,Normal,0.5078,0.5466455345696015,-0.09285587071729505,1.527677306125803,-0.10734750648718855,50.295155660424655,-0.37705278187355296,22.778437292331606,-0.12501062349607103
Train109.csv,Normal,0.5084,0.35425002653689375,0.028350145239344253,1.4951332222880729,-0.02891396480508111,2.5755083214224403,0.5155267216387082,8.019278069901588,0.16971976852274961
Train110.csv,Normal,0.5029,0.3017228024646142,0.1047939794806901,1.5836554435738086,-0.06719393529604124,23.603012827836572,1.6201914399473247,18.387315615767385,0.29794261397427024
Train111.csv,Side II,0.5098,0.7141731968946838,-0.30788860881785496,1.60583597300234,-0.15969286339439803,7.407964230833981,-0.760328833499922,11.783542048771075,-0.31800634473292294
Train112.csv,Normal,0.9602,0.068452300586267,0.2523834349126175,1.500075657347987,-0.06870421340302325,2.763850666823649,-1.8829475441360612,5.593957377320997,-0.18784491377504617
Train113.csv,Normal,0.5067,0.3597625259352959,0.06997396927741939,1.466369628939336,-0.05643961232715381,9.39311133029545,-0.07841307556120211,12.43531097601786,-0.15484018992066093
Train114.csv,Normal,0.5075,0.4984059947601355,0.010712177587445292,1.5500309654407438,-0.029294368605935022,9.95722177506492,0.44118028862609265,12.427823787208482,0.05828069389950607
Train115.csv,Normal,0.5057,0.4751018730254679,0.0610344506630819,1.4715062031523511,-0.10184512082992467,42.16645383324823,0.20964688749518232,21.560107203163465,0.14660491411516244
Train116.csv,Normal,0.5045,0.2412425583792814,-0.06816823590082022,1.4530968828510964,-0.06919553660929624,54.1562211821674,-0.2552348767494282,20.19159430541565,-0.2158734976199863
Train117.csv,Normal,0.5068,0.509937149563371,-0.08661441600240911,1.7033624623820216,-0.08810540326635581,71.88907500468078,0.3694933021856856,26.90852872279225,-0.05846403665253829
Train118.csv,Normal,0.5016,0.07040057206411372,0.22872121933159542,1.5535333172464838,-0.08572538624235829,1.9480687067207818,-2.4579742096971424,5.7571549568254,-0.107360362327328
Train119.csv,Normal,0.5071,0.4112366819638027,0.07410817479945615,1.5217289232385194,-0.1011109546252051,14.32512673449186,-0.2328359738885296,16.730482234031527,0.03593180658032913
Train120.csv,Normal,0.5026,0.10999371607438732,0.09514513127770813,1.3659074211329676,-0.006752185152103425,5.242916536068233,-0.9702748957703644,11.732099292473244,-0.2862003680404174
Train121.csv,Side I,0.5036,0.3504930150943063,0.41449291978527947,1.5936288604485536,-0.04178749304835466,35.173372702035124,1.9617165399169276,18.081486266999192,0.598658139467602
Train122.csv,Normal,0.5069,0.5281227363255474,-0.060138745726984355,1.8117603867378915,-0.03754129635211968,32.100376534905806,0.4205176688418051,17.438761104878324,0.08535574217834956
Train123.csv,Normal,0.5084,0.7684735402247331,0.04124576987124275,1.6552066387287985,-0.015108622729151014,35.641614467162704,-0.1983534259470498,19.133572307135417,-0.12275387446324175
Train124.csv,Normal,0.503,0.1906235886287661,-0.031513450239301084,1.4820919956281613,-0.10288654530120954,3.048356308373476,-0.49850684017539254,9.978417148725638,-0.5672240458495696
Train125.csv,Normal,0.504,0.1821131888378584,0.05715399442420375,1.401141742230422,-0.03887006217836797,27.41599318846051,-0.6573582652500514,20.34390594052811,-0.0011261629545411983
Train126.csv,Normal,0.5071,0.6097675240421538,-0.1200782491224895,1.533777563480268,0.002891657331459483,36.210189002536296,-1.9157444254705034,18.08813022001624,-0.709720451398222
Train127.csv,Side II,0.508,0.7420324327516572,-0.17236825886734877,1.6399740423023292,-0.11497790373175218,8.129589808567232,-0.12851456656742946,11.052819892747333,-0.26570509048778473
Train128.csv,Normal,0.5067,0.3864911738640452,-0.08946214427192704,1.4287750425724202,-0.09680385127233833,10.282849057667718,-0.5975001188042263,13.047854238070308,-0.15052505437183672
Train129.csv,Normal,0.5074,0.45239601538334234,-0.07367225599232227,1.5078064446836357,-0.09845085822892964,15.8581532584749,-0.4229687422202603,15.891718928529784,-0.004465948316820793
Train130.csv,Normal,0.5056,0.7919356688994148,-0.016916113247529833,1.6920067075735137,-0.04683229840046911,32.02947702156667,0.0774027164145863,18.136685828692666,-0.1764656076975228
Train131.csv,Normal,0.5028,0.13610732356098829,0.055635398576561045,1.4355548963746387,-0.15325428137982972,1.4420584672396592,-0.4023046789811439,7.980815670193289,0.011805882218971596
Train132.csv,Normal,0.5047,0.4439012206184568,-0.028134221835922346,1.537964420412964,-0.10782874772719181,25.133816652612495,-0.6774963714333481,19.616867692091116,-0.4341543702768595
Train133.csv,Normal,0.5086,0.4761985172213334,0.06848649576756315,1.5742708660663767,-0.061322764401473225,26.529062531904806,0.37001786712302615,17.811284127798956,0.015015226077764171
Train134.csv,Normal,0.5082,0.6925824410026864,-0.1445590297793462,1.7020992577227974,-0.04328220171952506,33.649542517859075,-1.1447528991029419,17.888816476696906,-0.2902480366128335
Train135.csv,Normal,0.5056,0.27746755231121406,-0.09218902547263158,1.3953566997559022,-0.13108662879460165,10.894542946893614,-1.3268469296971392,15.760246282483696,-0.5947661848393927
Train136.csv,Normal,0.508,0.4946332813618689,0.03999931515888246,1.5749239434547078,-0.09172140525907535,46.5078588158874,1.2755975959643748,24.80216498969783,0.4563237472404814
Train137.csv,Side I,0.5075,0.4779145867962231,0.09907395519741241,1.5153707952653903,-0.0646470349883192,34.17382093131715,1.0457661436219112,16.95992979014803,0.3070140118533426
Train138.csv,Normal,1.0,0.06869866463902707,0.2508517866610379,1.4996323145078776,-0.10899924766212282,2.5359135418370577,-2.132225012437348,5.43750746074342,-0.3175431611597102
Train139.csv,Normal,0.5035,0.28267986707999454,-0.024113229598255827,1.5321518365029956,-0.09407993121535917,60.5729677490113,-0.13692768433026759,22.215537113928608,-0.0167087649219993
Train140.csv,Normal,0.5026,0.2233012017130318,-0.06982848260028954,1.5085909970865512,-0.07618376500980978,16.611350130364684,-0.5542113709369202,17.45405795335184,0.0510191506427932
Train141.csv,Normal,0.5028,0.3358714081811785,-0.11908815423948307,1.5939596516316374,-0.058126938313935506,34.753310428851904,-0.4720088939354358,17.814544231765705,-0.16089929605125555
Train142.csv,Normal,0.8671,0.15747425861669945,-0.18856915847007724,1.4129053264251004,-0.04690285613531293,8.818328632820968,-1.0450559372373933,8.516071967660423,0.06970795559334829
Train143.csv,Normal,0.5068,0.610042683872668,0.08076417775172254,1.454813771438508,-0.0650182675431864,35.758666596964495,0.7365423897610345,19.408770478281532,0.3379461571064627
Train144.csv,Normal,0.5046,0.1921039028307196,0.05073808071742698,1.4554628516850685,-0.06364310662458106,3.8928363188299855,0.3152523127163772,10.912051417226177,-0.10322826333882376
Train145.csv,Normal,0.502,0.18507448828746098,-0.11963239354911692,1.5181925007326056,-0.08079094738385685,65.92773484581453,-1.0488387811418232,22.426753486909842,0.001849357892733208
Train146.csv,Normal,0.5062,0.6168665861191897,-0.057285965930325256,1.6958559022639728,-0.05164348736336919,42.29352647167371,-0.006992881395412501,20.228700249431178,-0.1553219304235509
Train147.csv,Normal,0.5051,0.21269878031766665,0.06226827901275824,1.4825438147701382,-0.036324724540484216,1.8104483182774076,-0.09513408585567693,6.989622074585963,-0.15286517436498492
Train148.csv,Normal,1.0,0.06803700624672135,0.2611028894634653,1.3973240715390263,-0.10410946919353466,2.3886310481931705,-2.172241767497345,5.474786156815615,-0.26110288946346544
Train149.csv,Normal,0.5047,0.3140714488654417,-0.07615339393930552,1.4048610718020285,-0.04566865300444194,10.208318171349292,1.0931782305725173,12.720275229827381,0.45344762508077363
Train150.csv,Side I,0.5073,0.6860700608981131,0.04021068853334988,1.6231308864142746,-0.10839769953657918,11.42225705313318,0.32701102495023676,11.903602747056716,0.07193058321636543
Train151.csv,Normal,0.5051,0.2025202386339507,0.0035347117198023126,1.5303421661175143,-0.12153790773925785,44.28791852946786,-1.5415533384332611,23.099480089121627,-0.7104210681630515
Train152.csv,Normal,0.5061,0.3605676280802148,0.08751577609702652,1.4963729856588586,-0.10076083584089728,4.823782461618364,0.5628183860742251,9.837961137034865,0.14334982131109347
Train153.csv,Normal,0.5034,0.2787054105369239,0.15897864591589655,1.5207472470701204,-0.08135705101940012,37.80609777675651,0.7756143879961375,19.81769431379596,0.11331850769640493
Train154.csv,Normal,0.505,0.48502977722949564,0.19522407677165957,1.4402126029562052,-0.056191307588559586,26.695299541275205,0.09957890293345256,20.97167606828831,-0.06862540034609108
Train155.csv,Normal,1.0,0.06791370437319955,0.2551791278338774,1.473900336560911,-0.042831248010991224,2.328179331229162,-2.6109844452588162,5.012252558014655,-0.2188114836630026
Train156.csv,Normal,0.5011,0.19620952843565434,0.008125244811009931,1.3744402422701114,-0.04697758671926199,4.6149894060989265,-0.3246642075988945,9.427764870890227,-0.1204544297849296
